Timestamp,AF3 Value,AF3 Quality,AF4 Value,AF4 Quality,F3 Value,F3 Quality,F4 Value,F4 Quality,F7 Value,F7 Quality,F8 Value,F8 Quality
2016-12-18 18:10:58.002000,151,3451,-6433,12837,4770,3104,-5333,13146,7790,7126,-3233,12094
2016-12-18 18:10:58.008000,1486,3451,156,12837,3570,3104,51,13146,-2348,7126,-3579,12094
2016-12-18 18:10:58.014000,2802,3451,1308,12837,81,3104,-5559,13146,6969,7126,5448,12094
2016-12-18 18:10:58.017000,-4325,3451,56,12837,-7301,3104,-2372,13146,3736,7126,1320,12094
2016-12-18 18:10:58.023000,-667,3451,7617,12837,-4469,3104,4055,13146,3398,7126,7132,12094
2016-12-18 18:10:58.030000,6231,3451,4337,12837,3961,3104,4538,13146,-6929,7126,5478,12094
2016-12-18 18:10:58.032000,-1461,3451,1193,12837,5106,3104,-4389,13146,-1038,7126,694,12094
2016-12-18 18:10:58.037000,4358,3451,-5603,12837,-147,3104,7894,13146,4932,7126,6047,12094
2016-12-18 18:10:58.049000,-993,3451,2291,10758,-2462,3104,-4194,13146,-3486,7126,-5617,12094
2016-12-18 18:10:58.050000,2819,3451,-3769,10758,716,3104,4408,13146,4312,7126,-4122,12094
2016-12-18 18:10:58.055000,4090,3451,-2650,10758,-1398,3104,7264,13146,-3468,7126,4850,12094
2016-12-18 18:10:58.062000,7674,3451,5642,10758,32,3104,-2098,13146,-6625,7126,-1708,12094
2016-12-18 18:10:58.063000,-4089,3451,2613,10758,-7124,3104,-7165,13146,6682,7126,-5886,10028
2016-12-18 18:10:58.069000,5875,3451,-1877,10758,-7592,3104,6973,13146,-2140,7126,-5072,10028
2016-12-18 18:10:58.078000,4403,3451,4416,10758,5247,3104,7784,13146,-107,7126,5249,10028
2016-12-18 18:10:58.079000,1819,3451,2460,10758,-6248,3104,-5053,13146,-2371,7126,-1204,10028
2016-12-18 18:10:58.086000,4429,3451,4116,10758,-7492,3104,6520,13146,7030,7126,1562,10028
2016-12-18 18:10:58.093000,-5805,3451,-5899,10758,-2471,3104,6660,13146,2348,7126,-3146,10028
2016-12-18 18:10:58.095000,7363,3451,4248,10758,-1651,3104,-275,13146,-1736,7126,-531,10028
2016-12-18 18:10:58.100000,-4949,3451,-2533,10758,-2819,3104,-588,13146,1359,7126,-7999,10028
2016-12-18 18:10:58.109000,2340,3451,7811,10758,8004,3104,2070,13146,1156,7126,4659,10028
2016-12-18 18:10:58.110000,5574,3451,-2181,10758,1493,3104,-2062,13146,-4959,7126,2081,10028
2016-12-18 18:10:58.119000,1420,3451,-6115,10758,4676,3104,-3149,13146,-8101,7126,6824,10028
2016-12-18 18:10:58.125000,-6500,3451,1422,10758,2963,3104,-927,13146,6820,7126,5403,10028
2016-12-18 18:10:58.126000,5345,3451,3889,10758,-7380,3104,-2034,13146,1961,7126,1441,10028
2016-12-18 18:10:58.132000,2617,3451,4664,10758,-540,3104,-6985,13146,-7421,7126,6770,10028
2016-12-18 18:10:58.141000,-7592,3451,-534,10758,-3190,3104,2710,13146,6124,7126,30,10028
2016-12-18 18:10:58.142000,2220,3451,-7008,10758,2276,3104,2361,13146,7722,7126,1169,10028
2016-12-18 18:10:58.152000,-6249,3451,2001,10758,6946,3104,5527,13146,5950,7126,-6401,10028
2016-12-18 18:10:58.156000,-5402,3451,-958,10758,4476,3104,3824,13146,4003,13026,7873,10028
2016-12-18 18:10:58.159000,-1554,3451,-701,10758,3962,3104,-1759,13146,3542,13026,-4174,9546
2016-12-18 18:10:58.164000,-5757,3451,1290,10758,-7263,3104,1489,13146,-7001,13026,4300,9546
2016-12-18 18:10:58.172000,-1190,3451,-2996,10758,6358,3104,1718,13146,1891,13026,7873,9546
2016-12-18 18:10:58.173000,-5764,3451,-412,10758,-5756,3104,-4774,13146,688,13026,7426,9546
2016-12-18 18:10:58.181000,-6055,3451,-7063,10758,3681,3104,-4296,13146,-6423,13026,4580,9546
2016-12-18 18:10:58.188000,3536,3451,2000,10758,39,3104,7900,13146,-6195,13026,-5068,9546
2016-12-18 18:10:58.190000,2917,3451,1907,10758,7207,3104,-1526,13146,2978,13026,-988,9546
2016-12-18 18:10:58.195000,-3421,5153,-1519,10758,5146,3104,2073,13146,4632,13026,-3491,9546
2016-12-18 18:10:58.204000,-2709,5153,-2917,10758,4933,3104,5362,13146,3964,13026,3837,9546
2016-12-18 18:10:58.205000,-6258,5153,-7350,10758,-4867,3104,-357,13146,-8041,13026,2966,9546
2016-12-18 18:10:58.212000,-3368,5153,-857,10758,-7794,3104,992,13146,-4019,13026,-2149,9546
2016-12-18 18:10:58.219000,-2909,5153,-7820,10758,5116,3104,5863,13146,3179,13026,3588,9546
2016-12-18 18:10:58.222000,556,5153,8172,10758,6843,3104,-1385,13146,7422,13026,3041,9546
2016-12-18 18:10:58.226000,3175,5153,3525,10758,-3930,3104,1312,13146,-5153,13026,-4587,9546
2016-12-18 18:10:58.235000,-6178,5153,-1869,10758,867,3104,-1589,13146,4760,13026,6774,9546
2016-12-18 18:10:58.236000,88,5153,3919,10758,4226,3104,7004,13146,6132,13026,165,9546
2016-12-18 18:10:58.244000,1757,5153,-2183,10758,4218,3104,-207,13146,7842,13026,-8,9546
2016-12-18 18:10:58.254000,-5354,5153,7876,10758,-7929,3104,-3860,13146,3077,13026,-6323,9546
2016-12-18 18:10:58.257000,3602,5153,350,10758,-3853,3104,-7905,13146,-580,16184,-6232,9546
2016-12-18 18:10:58.260000,5216,5153,-4804,10758,-7990,3104,4311,13146,-6754,16184,568,9546
2016-12-18 18:10:58.267000,6561,5153,-5803,10758,-7048,3104,-5709,13146,2685,16184,-5780,9546
2016-12-18 18:10:58.268000,5181,5153,2117,10758,-6494,3104,1543,13146,-2718,16184,-4380,9546
2016-12-18 18:10:58.276000,-7631,5153,1130,10758,-2414,3104,728,13146,-4138,16184,-3473,9546
2016-12-18 18:10:58.282000,1184,5153,829,10758,-4782,3104,545,13146,-7086,16184,-4732,9546
2016-12-18 18:10:58.285000,793,5153,-7674,10758,2228,3104,-1292,13146,2245,16184,2593,9546
2016-12-18 18:10:58.289000,3173,5153,-2633,10758,-3622,3104,4337,13146,-7696,16184,-1237,9546
2016-12-18 18:10:58.298000,4328,5153,4670,2035,-4151,3104,1499,13146,-7463,16184,7389,9546
2016-12-18 18:10:58.299000,6884,5153,7538,2035,-4256,3104,3081,13146,-3544,16184,397,9546
2016-12-18 18:10:58.306000,2632,5153,3495,2035,2941,3104,-1698,13146,-2133,16184,-7172,9546
2016-12-18 18:10:58.317000,1926,5153,7634,2035,-4164,3104,-3932,13146,-510,16184,4874,9546
2016-12-18 18:10:58.320000,271,5153,-314,2035,-4894,3104,-3230,13146,5989,16184,-4916,9546
2016-12-18 18:10:58.323000,4244,5153,-7021,2035,-5458,3104,2036,13146,916,16184,-3100,9546
2016-12-18 18:10:58.330000,-508,5153,7835,2035,3406,3104,7246,13146,-1113,16184,-856,9546
2016-12-18 18:10:58.331000,1393,5153,1633,2035,-3907,3104,-2305,13146,-6449,16184,-7649,9546
2016-12-18 18:10:58.338000,-1591,5153,-339,2035,-5131,3104,4161,13146,2695,16184,6587,9546
2016-12-18 18:10:58.345000,7359,5153,1015,2035,705,3104,1137,13146,1041,16184,-1403,9546
2016-12-18 18:10:58.348000,-2758,5153,194,2035,7337,3104,-5433,13146,7181,16184,60,9546
2016-12-18 18:10:58.355000,1551,5153,714,2035,2151,3104,-5785,13146,-7106,16184,800,9546
2016-12-18 18:10:58.362000,-4457,5153,1800,2035,-2700,3104,-1346,13146,-2938,16184,-2068,9546
2016-12-18 18:10:58.366000,-1566,5153,5568,2035,6038,3104,-7411,13146,7094,16184,-5678,9546
2016-12-18 18:10:58.370000,-5064,5153,8092,2035,-7918,3104,-7600,13146,-4993,16184,1675,9546
2016-12-18 18:10:58.378000,-1854,5153,1009,2035,-7328,3104,-81,13146,5809,16184,-6469,9546
2016-12-18 18:10:58.379000,-7172,5153,7385,2035,1568,3104,-4522,13146,5562,16184,2578,9546
2016-12-18 18:10:58.385000,2532,5153,-7575,2035,5085,3104,-3350,13146,-5081,16184,-477,9546
2016-12-18 18:10:58.393000,-7136,5153,4395,2035,-4954,3104,1160,13146,290,16184,3612,5765
2016-12-18 18:10:58.394000,-1726,16291,-992,2035,-3897,3104,-420,13146,-2963,16184,-3295,5765
2016-12-18 18:10:58.402000,175,16291,1338,2035,-1553,3104,5186,13146,6981,16184,-5892,5765
2016-12-18 18:10:58.409000,3604,16291,-6351,2035,3076,3104,755,13146,-4436,16184,1421,5765
2016-12-18 18:10:58.410000,-4951,16291,-5022,2035,139,3104,-3887,13146,2135,16184,345,5765
2016-12-18 18:10:58.416000,-2716,16291,-5762,2035,7602,3104,3227,13146,4718,16184,-1165,5765
2016-12-18 18:10:58.427000,6906,16291,4288,2035,3999,3104,-470,13146,-567,16184,-3941,5765
2016-12-18 18:10:58.428000,2067,16291,7718,2035,-1811,3104,-6881,13146,-4838,16184,-1036,5765
2016-12-18 18:10:58.433000,-6765,16291,-7896,2035,1921,3104,2196,13146,5623,16184,-2901,5765
2016-12-18 18:10:58.440000,412,16291,-6939,2035,-4562,3104,-416,13146,3647,16184,4393,5765
2016-12-18 18:10:58.441000,7614,16291,-6836,2035,-1142,3104,7101,13146,-3519,16184,-107,5765
2016-12-18 18:10:58.452000,-6722,16291,-4032,2035,6431,3104,5288,13146,5417,16184,5786,5765
2016-12-18 18:10:58.458000,4897,16291,1625,2035,-7561,3104,-1180,13146,8102,16184,-5247,5765
2016-12-18 18:10:58.461000,3412,16291,5277,2035,-5868,3104,4586,13146,-6647,16184,4043,5765
2016-12-18 18:10:58.465000,-4621,16291,-4135,2035,7944,3104,6721,13146,-1018,16184,5776,5765
2016-12-18 18:10:58.472000,5590,16291,-6558,2035,-5532,3104,4524,13146,5233,16184,-6369,5765
2016-12-18 18:10:58.473000,2888,16291,-1901,2035,4217,3104,4236,13146,7921,16184,-1559,5765
2016-12-18 18:10:58.479000,-8167,16291,-7992,2035,-6808,3104,-6430,13146,-931,16184,-3121,7642
2016-12-18 18:10:58.487000,-7329,16291,1679,2035,6381,3104,-1068,13146,5578,16184,5538,7642
2016-12-18 18:10:58.489000,4963,16291,4006,2035,1417,3104,3720,13146,1663,16184,-5232,7642
2016-12-18 18:10:58.497000,-1441,16291,4065,2035,-2613,3104,3231,13146,-329,16184,5883,7642
2016-12-18 18:10:58.503000,-6339,16291,7223,2035,72,3104,-1744,13146,4414,16184,8188,7642
2016-12-18 18:10:58.505000,1137,16291,-6455,2035,-1305,3104,-3850,13146,-5865,16184,-1331,7642
2016-12-18 18:10:58.510000,-5372,16291,314,2035,-267,3104,6653,13146,-4397,16184,3155,7642
2016-12-18 18:10:58.519000,-5902,16291,450,2035,7837,3104,8043,13146,-2664,16184,-1548,7642
2016-12-18 18:10:58.520000,-1004,16291,-529,2035,-926,3104,-3510,13146,-2441,16184,2583,7642
2016-12-18 18:10:58.528000,-2495,16291,1439,2035,-3053,3104,82,13146,-6652,16184,3699,7642
2016-12-18 18:10:58.535000,6822,16291,-3169,2035,3389,3104,2222,13146,6346,16184,758,7642
2016-12-18 18:10:58.538000,2774,16291,-2794,2035,-1586,3104,-5670,13146,4501,16184,5836,7642
2016-12-18 18:10:58.543000,3691,16291,-6662,2035,-2706,3104,-938,13146,-5056,16184,6509,7642
2016-12-18 18:10:58.550000,-5391,16291,-1939,2035,-7829,3104,3180,13146,-7487,16184,-6223,7642
2016-12-18 18:10:58.552000,-4286,16291,-6321,2035,1787,3104,6164,13146,2562,16184,7983,7642
2016-12-18 18:10:58.562000,7132,16291,3632,2035,-4020,3104,1665,13146,3521,16184,3674,7642
2016-12-18 18:10:58.566000,-2483,16291,-2964,2035,508,3104,6835,13146,-2729,16184,-6190,7642
2016-12-18 18:10:58.570000,3472,16291,2129,2035,-4762,3104,2033,13146,-8063,16184,3020,7642
2016-12-18 18:10:58.574000,2260,16291,6323,2035,8163,3104,89,13146,-3994,16184,262,7642
2016-12-18 18:10:58.585000,330,16291,1592,2035,7848,3104,-663,13146,94,16184,-975,7642
2016-12-18 18:10:58.589000,-4658,16291,6566,2035,-7170,3104,4511,13146,1236,16184,4276,7642
2016-12-18 18:10:58.592000,-7579,16291,-382,2035,6812,3104,6339,13146,-6818,16184,-5014,7642
2016-12-18 18:10:58.598000,4857,16291,5972,2035,1933,3104,2250,13146,4910,16184,630,7642
2016-12-18 18:10:58.599000,-5421,16291,-7507,2035,-324,3104,-5883,13146,5500,16184,2977,7642
2016-12-18 18:10:58.605000,-4694,16291,-749,2035,-2469,3104,6228,13146,1787,16184,1508,7642
2016-12-18 18:10:58.616000,-2346,16291,-4544,2035,-5967,3104,1343,13146,5790,16184,2029,7642
2016-12-18 18:10:58.618000,-3128,16291,-3241,2035,4742,3104,-5971,13146,6180,16184,-1337,7642
2016-12-18 18:10:58.623000,-3263,16291,4333,2035,1960,3104,-5929,13146,-8176,16184,1748,7642
2016-12-18 18:10:58.629000,-7798,16291,-5572,2035,692,3104,-732,13146,3943,16184,3647,7642
2016-12-18 18:10:58.630000,6721,16291,7084,2035,-2331,3104,4263,13146,6300,16184,6807,7642
2016-12-18 18:10:58.636000,-4326,16291,-1172,2035,-737,3104,-6780,13146,-1440,16184,2367,7642
2016-12-18 18:10:58.653000,-2042,16291,-2813,2035,7395,3104,-6217,13146,-5602,16184,535,7642
2016-12-18 18:10:58.653000,-170,16291,-7851,2035,7355,3104,-5706,13146,-543,16184,-875,7642
2016-12-18 18:10:58.656000,-2399,16291,-4299,2035,-7013,3104,1099,13146,-3432,16184,151,7642
2016-12-18 18:10:58.662000,6348,16291,1470,2035,-1862,3104,-6322,13146,8073,16184,-533,7642
2016-12-18 18:10:58.664000,-4437,16291,7078,2035,-792,3104,1758,13146,606,16184,-7982,7642
2016-12-18 18:10:58.670000,-2331,16291,8020,2035,2510,3104,7536,13146,-3240,16184,-4151,7642
2016-12-18 18:10:58.676000,1950,16291,-6671,2035,-4345,3104,4298,13146,-5025,16184,-1939,7642
2016-12-18 18:10:58.679000,-2928,16291,-5234,2035,3235,3104,-4436,13146,-2495,16184,2014,7642
2016-12-18 18:10:58.685000,-3435,16291,4228,2035,3665,3104,6087,13146,7421,16184,-7297,7642
2016-12-18 18:10:58.693000,5579,16291,-7479,2035,950,3104,5504,13146,-7484,16184,2954,7642
2016-12-18 18:10:58.694000,-7366,16291,-6567,2035,2306,3104,761,13146,-7816,16184,4431,7642
2016-12-18 18:10:58.700000,1863,16291,-606,2035,449,3104,-1101,13146,-4984,16184,-1758,7642
2016-12-18 18:10:58.711000,6456,16291,7308,2035,-288,3104,-6800,13146,7724,16184,-4371,7642
2016-12-18 18:10:58.714000,608,16291,-7106,2035,1929,3104,4038,13146,-3027,16184,-3691,7642
2016-12-18 18:10:58.718000,5274,16291,7550,2035,8171,3104,-7587,13146,5322,16184,-5404,7642
2016-12-18 18:10:58.724000,-2328,11295,4791,2035,1840,3104,-7412,13146,-867,16184,-3353,7642
2016-12-18 18:10:58.727000,6303,11295,-4893,2035,-5596,3104,-2645,13146,4173,16184,-4169,7642
2016-12-18 18:10:58.731000,3759,11295,2613,2035,-2961,3104,4189,13146,-6818,16184,-5386,7642
2016-12-18 18:10:58.740000,7160,11295,1622,2035,6711,3104,-812,13146,5428,16184,789,7642
2016-12-18 18:10:58.740000,-95,11295,-3563,2035,2432,3104,2070,13146,-7342,16184,-6988,7642
2016-12-18 18:10:58.748000,-238,11295,5607,2035,-3100,3104,-4068,13146,1162,16184,-1809,7642
2016-12-18 18:10:58.754000,-6724,11295,4340,2035,-7083,3104,-7771,13146,4846,16184,-4090,7642
2016-12-18 18:10:58.757000,-1525,11295,6030,2035,3833,3104,7646,13146,2375,16184,7846,7642
2016-12-18 18:10:58.765000,-3335,11295,4270,2035,13,3104,2152,13146,998,16184,3615,7642
2016-12-18 18:10:58.771000,7213,11295,423,2035,-5106,3104,-7129,13146,3587,16184,-463,7642
2016-12-18 18:10:58.772000,-1795,11295,5998,2035,-1899,3104,-7373,13146,-7352,16184,5992,7642
2016-12-18 18:10:58.781000,-3620,11295,-2370,2035,-6361,3104,-2765,13146,5044,16184,2472,7642
2016-12-18 18:10:58.786000,-2702,11295,-5812,2035,5581,3104,-6901,13146,3217,16184,2167,7642
2016-12-18 18:10:58.788000,-752,11295,-4624,2035,-4812,13825,3703,13146,1046,16184,-3450,7642
2016-12-18 18:10:58.793000,-7426,11295,1972,2035,3946,13825,1530,13146,804,16184,4295,7642
2016-12-18 18:10:58.803000,5104,11295,-2151,2035,-2007,13825,7758,13146,2331,16184,5809,7642
2016-12-18 18:10:58.804000,-3036,11295,-1089,2035,-6542,13825,7906,13146,-6538,16184,-4345,7642
2016-12-18 18:10:58.811000,-1372,11295,-7791,2035,3286,13825,3071,13146,-1360,16184,3021,7642
2016-12-18 18:10:58.817000,4886,11295,-6830,2035,23,13825,271,13146,-1561,16184,-811,7642
2016-12-18 18:10:58.819000,-3779,11295,2707,2035,-6305,13825,7923,13146,-5212,16184,6688,7642
2016-12-18 18:10:58.825000,2226,11295,5128,2035,7201,13825,4197,13146,-7993,16184,-1095,7642
2016-12-18 18:10:58.841000,2859,11295,-6739,2035,-633,13825,2558,13146,-5477,16184,-3243,7642
2016-12-18 18:10:58.843000,3790,11295,-3100,2035,-3520,13825,8005,13146,-998,16184,3332,11435
2016-12-18 18:10:58.846000,-315,11295,2407,2035,-3419,13825,7782,13146,-7715,16184,7516,11435
2016-12-18 18:10:58.851000,3008,11295,6663,2035,-453,13825,-4530,13146,-5339,16184,-6552,11435
2016-12-18 18:10:58.854000,-6231,11295,-7844,2035,-4692,13825,-5263,13146,61,16184,-1026,11435
2016-12-18 18:10:58.857000,-1824,11295,2596,2035,6103,13825,-3106,3438,5230,16184,-6894,11435
2016-12-18 18:10:58.865000,7802,11295,1220,2035,-7405,13825,7211,3438,6767,16184,2861,11435
2016-12-18 18:10:58.868000,1564,11295,-786,2035,6855,13825,-1352,3438,4838,16184,2523,11435
2016-12-18 18:10:58.874000,4032,11295,-1726,2035,6187,13825,3005,3438,4159,16184,572,11435
2016-12-18 18:10:58.881000,-2332,11295,5866,2035,4308,13825,-7268,3438,-304,16184,5149,11435
2016-12-18 18:10:58.884000,-6801,11295,727,2035,-5445,13825,4651,3438,-4075,16184,-3420,11435
2016-12-18 18:10:58.888000,-6826,11295,3861,2035,6107,13825,-517,3438,7536,16184,-976,11435
2016-12-18 18:10:58.903000,-1431,11295,-5631,2035,652,13825,1443,3438,-6012,16184,-2874,11435
2016-12-18 18:10:58.905000,-4555,11295,-5393,2035,-4163,13825,-1717,3438,2450,16184,851,11435
2016-12-18 18:10:58.909000,-2115,11295,-7016,2035,1033,13825,930,3438,-1555,16184,-1591,11435
2016-12-18 18:10:58.914000,-7293,11295,-6325,2035,3573,13825,-6713,3438,-3402,16184,1932,11435
2016-12-18 18:10:58.916000,4781,11295,1848,2035,6102,12309,7478,3438,-6655,16184,4143,11435
2016-12-18 18:10:58.921000,-7156,11295,-2463,2035,1453,12309,-1937,3438,-1196,16184,67,11435
2016-12-18 18:10:58.928000,4745,11295,-7388,2035,-4605,12309,3378,3438,183,16184,-8102,11435
2016-12-18 18:10:58.929000,-3557,11295,-7816,2035,3688,12309,7973,3438,6551,16184,2705,11435
2016-12-18 18:10:58.936000,-6862,11295,-5175,2035,3349,12309,-3031,3438,-72,16184,5205,11435
2016-12-18 18:10:58.943000,3539,11295,-954,2035,-7707,12309,-6194,3438,-3300,16184,7534,11435
2016-12-18 18:10:58.946000,972,11295,5453,2035,2787,12309,3762,3438,-4915,16184,5536,11435
2016-12-18 18:10:58.950000,-5538,11295,5108,2035,-981,12309,-6335,3438,5853,16184,4080,11435
2016-12-18 18:10:58.962000,4638,11295,-6069,2035,1572,12309,2687,3438,-378,16184,-5049,11435
2016-12-18 18:10:58.971000,2618,11295,-1709,2035,-2359,12309,-2182,3438,5892,16184,-1242,11435
2016-12-18 18:10:58.972000,-2433,11295,4932,2035,4484,12309,-5798,3438,-3370,16184,3429,11435
2016-12-18 18:10:58.977000,3429,11295,-5227,2035,-1204,12309,4514,3438,2860,16184,4155,11435
2016-12-18 18:10:58.980000,5224,11295,886,2035,-7268,12309,-3668,3438,-4515,16184,8106,11435
2016-12-18 18:10:58.984000,1855,5834,-3632,2035,7092,12309,3553,3438,5612,16184,-3038,11435
2016-12-18 18:10:58.991000,2588,5834,3388,2035,1906,12309,3132,3438,5124,16184,4521,11435
2016-12-18 18:10:58.992000,-272,5834,1676,2035,-1112,12309,2755,3438,-1983,16184,-1898,11435
2016-12-18 18:10:58.999000,-4749,5834,-2431,2035,7980,12309,-7032,3438,4469,16184,5295,11435
2016-12-18 18:10:59.007000,-1545,5834,-3454,2035,-1958,12309,7840,3438,-7844,16184,-5670,11435
2016-12-18 18:10:59.009000,-7099,5834,3731,2035,-1913,12309,7195,3438,2593,16184,-1524,11435
2016-12-18 18:10:59.014000,5283,5834,2159,2035,-7069,12309,6381,3438,304,16184,931,11435
2016-12-18 18:10:59.025000,7162,5834,376,2035,-1320,12309,3131,3438,-287,16184,-1611,11435
2016-12-18 18:10:59.026000,-6904,5834,2109,2035,6130,12309,3452,3438,6205,16184,-3913,11435
2016-12-18 18:10:59.033000,-5669,5834,1399,2035,-7647,12309,7678,3438,-5709,16184,76,11435
2016-12-18 18:10:59.038000,1237,5834,-1345,2035,-7873,12309,1130,3438,-8030,16184,3778,11435
2016-12-18 18:10:59.039000,3580,5834,7156,2035,70,12309,334,3438,-3530,16184,-740,11435
2016-12-18 18:10:59.045000,-7612,5834,-4964,2035,8038,12309,-6617,3438,6239,16184,-4535,11435
2016-12-18 18:10:59.054000,-6782,5834,7084,2035,7690,12309,7475,3438,-4932,16184,-4451,11435
2016-12-18 18:10:59.055000,6580,5834,-347,2035,1345,12309,-2938,3438,989,16184,2007,11435
2016-12-18 18:10:59.063000,-7377,5834,6614,2035,2209,12309,-1004,3438,-7225,16184,-6262,11435
2016-12-18 18:10:59.071000,6025,5834,-151,2035,-8054,12309,-2533,3438,2539,16184,8047,11435
2016-12-18 18:10:59.075000,-7555,5834,-4641,2035,-4578,12309,-7376,3438,7132,16184,-5030,11435
2016-12-18 18:10:59.078000,6783,5834,2856,2035,845,12309,383,3438,448,16184,-3477,11435
2016-12-18 18:10:59.086000,3845,5834,-3739,2035,-1412,12309,6839,3438,5887,16184,-4888,11435
2016-12-18 18:10:59.088000,2063,5834,6118,2035,-1168,12309,7234,3438,381,16184,7806,11435
2016-12-18 18:10:59.095000,-883,5834,-7749,2035,-6337,12309,7238,3438,1384,16184,-4498,11435
2016-12-18 18:10:59.102000,1394,5834,-2579,2035,-2863,12309,-7657,3438,7031,16184,2375,11435
2016-12-18 18:10:59.105000,-5623,5834,-5949,2035,4901,12309,-1418,3438,-3590,16184,-760,11435
2016-12-18 18:10:59.109000,-3946,5834,3580,2035,5846,12309,-3791,3438,5158,16184,658,11435
2016-12-18 18:10:59.118000,-7404,5834,-4664,2035,5061,12309,-271,3438,-7816,16184,843,11435
2016-12-18 18:10:59.119000,-2465,5834,365,2035,-6598,12309,4377,3438,1582,16184,-4939,11435
2016-12-18 18:10:59.126000,-4741,5834,-496,2035,4843,12309,-5943,3438,2122,16184,2457,11435
2016-12-18 18:10:59.133000,-5165,5834,3527,2035,3802,12309,4206,3438,-3400,16184,2126,11435
2016-12-18 18:10:59.136000,-5463,5834,-4802,2035,7823,8603,3254,3438,6637,16184,-1020,11435
2016-12-18 18:10:59.141000,4417,5834,1850,2035,-4889,8603,-5373,3438,-7650,16184,5128,11435
2016-12-18 18:10:59.149000,7675,5834,-7722,2035,-995,8603,-1011,3438,8180,16184,-5370,11435
2016-12-18 18:10:59.151000,-8112,5834,6655,2035,-4099,8603,-8044,3438,-2890,16184,5514,11435
2016-12-18 18:10:59.158000,1740,3738,1665,2035,2930,8603,-6125,3438,6857,16184,-2275,11435
2016-12-18 18:10:59.166000,-5070,3738,-2286,2035,-1777,8603,-7556,3438,-4500,16184,-1943,11435
2016-12-18 18:10:59.170000,7058,3738,7713,2035,-6314,8603,-1652,3438,-1721,16184,7258,11435
2016-12-18 18:10:59.176000,4039,3738,-3995,2035,-7473,8603,4660,3438,-5008,16184,1384,11435
2016-12-18 18:10:59.181000,-3177,3738,-2393,2035,-4967,8603,-7492,3438,-2456,16184,-2306,11435
2016-12-18 18:10:59.182000,376,3738,-1276,2035,4232,8603,-1182,3438,6321,16184,856,11435
2016-12-18 18:10:59.190000,-7432,3738,-5697,2035,3704,8603,890,3438,640,16184,611,11435
2016-12-18 18:10:59.197000,-1709,3738,6923,2035,1844,8603,5764,3438,-4486,16184,1606,11435
2016-12-18 18:10:59.199000,7801,3738,-4531,2035,-6272,8603,-8029,3438,612,16184,375,11435
2016-12-18 18:10:59.204000,1794,3738,5223,2035,2034,8603,4415,3438,2047,16184,-2760,11435
2016-12-18 18:10:59.212000,3332,3738,1884,2035,-544,8603,-4712,3438,5511,16184,7491,11435
2016-12-18 18:10:59.214000,2145,3738,-7265,2035,5460,8603,842,3438,-7098,16184,-4380,11435
2016-12-18 18:10:59.221000,-3031,3738,-3436,2035,-3383,8603,33,3438,-6895,16184,-2345,11435
2016-12-18 18:10:59.228000,-1000,3738,3836,2035,-2212,8603,7062,3438,2393,16184,-3021,11435
2016-12-18 18:10:59.230000,-3410,3738,-4658,2035,6607,8603,5937,3438,2405,16184,5006,11435
2016-12-18 18:10:59.235000,2818,3738,1609,2035,7219,8603,-1125,3438,-5876,16184,-1670,11435
2016-12-18 18:10:59.246000,-679,3738,4481,2035,3074,8603,5124,3438,1132,16184,-4838,11435
2016-12-18 18:10:59.248000,2327,3738,-147,2035,-3723,8603,5755,3438,-7466,16184,6483,11435
2016-12-18 18:10:59.253000,6176,3738,-1571,2035,5347,8603,-5940,3438,-7123,16184,4053,11435
2016-12-18 18:10:59.260000,5716,3738,-7221,2035,-636,8603,980,3438,-960,16184,-7703,11435
2016-12-18 18:10:59.261000,4220,3738,3165,2035,-1584,8603,-6217,3438,-3911,16184,-3129,11435
2016-12-18 18:10:59.267000,1978,3738,-7265,2035,-3389,8603,-1362,3438,1321,16184,3424,11435
2016-12-18 18:10:59.278000,-3936,3738,5108,2035,7772,8603,-317,3438,-5045,16184,7259,11435
2016-12-18 18:10:59.282000,-7275,3738,7243,2035,3634,8603,-6229,3438,4698,16184,1717,11435
2016-12-18 18:10:59.285000,-7021,3738,4303,2035,5936,8603,-5982,3438,-1699,16184,-3052,11435
2016-12-18 18:10:59.291000,-4300,3738,5113,2035,6887,8603,2741,3438,1270,16184,4276,11435
2016-12-18 18:10:59.292000,7699,3738,-5683,2035,-235,8603,7069,3438,5387,16184,976,11435
2016-12-18 18:10:59.299000,-7634,3738,-1591,2035,7006,8603,3445,3438,-333,16184,-7981,11435
2016-12-18 18:10:59.307000,5254,3738,789,2035,648,8603,4203,3438,-7233,16184,5592,11435
2016-12-18 18:10:59.311000,-8104,3738,654,2035,5005,8603,218,3438,2639,16184,-919,11435
2016-12-18 18:10:59.316000,-3922,3738,7521,2035,-5309,8603,-1587,3438,7857,16184,-3823,11435
2016-12-18 18:10:59.323000,-4413,3738,-2197,2035,-3331,8603,7945,3438,554,16184,1123,11435
2016-12-18 18:10:59.325000,5660,3738,-7882,2035,-7925,8603,-7581,3438,-4724,16184,5023,11435
2016-12-18 18:10:59.330000,-1269,3738,6222,2035,-4980,8603,-548,3438,2853,16184,-2809,11435
2016-12-18 18:10:59.338000,8096,3738,5767,2035,2305,8603,736,3438,5588,16184,7636,11435
2016-12-18 18:10:59.341000,5745,3738,-5165,2035,4472,8603,-3643,4687,-6432,16184,6046,11435
